PassengerId,Passenger_group,Passenger_No,HomePlanet,CryoSleep,Cabin,Cabin_Deck,Cabin_Side,Cabin_DS,Destination,Age,Age_Catg,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Total_Expenses,Name,Transported
0183_01,0183,01,Earth,False,F/36/S,F,S,FS,TRAPPIST-1e,37.0,21-40,False,17.0,146.0,426.0,0.0,232.0,249.0,Stany Weaves,True
0186_01,0186,01,Earth,False,G/28/P,G,P,GP,TRAPPIST-1e,25.0,21-40,False,62.0,0.0,0.0,0.0,956.0,1018.0,Camiet Shephendry,False
0188_01,0188,01,Earth,True,G/31/S,G,S,GS,TRAPPIST-1e,56.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Branda Romez,True
0189_01,0189,01,Earth,False,E/8/P,E,P,EP,55 Cancri e,49.0,41-60,False,84.0,3.0,401.0,202.0,98.0,384.0,Helly Booters,False
0190_01,0190,01,Earth,True,G/32/S,G,S,GS,55 Cancri e,11.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,,False
0192_01,0192,01,Earth,True,G/29/P,G,P,GP,TRAPPIST-1e,1.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,True
0192_02,0192,02,Earth,False,G/29/P,G,P,GP,TRAPPIST-1e,8.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,False
0192_03,0192,03,Earth,False,G/29/P,G,P,GP,TRAPPIST-1e,39.0,21-40,False,0.0,0.0,10.0,898.0,0.0,898.0,Lilace Adavisons,False
0193_01,0193,01,Mars,True,F/41/P,F,P,FP,TRAPPIST-1e,2.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Sps Raf,True
0193_02,0193,02,Mars,False,F/41/P,F,P,FP,TRAPPIST-1e,23.0,21-40,False,0.0,0.0,8.0,1072.0,0.0,1072.0,Frook Raf,False
0193_03,0193,03,Mars,False,F/41/P,F,P,FP,TRAPPIST-1e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Goles Raf,True
0195_01,0195,01,Mars,False,F/42/P,F,P,FP,TRAPPIST-1e,39.0,21-40,False,406.0,0.0,867.0,0.0,0.0,406.0,Bar Floaf,True
0196_01,0196,01,Mars,False,D/5/P,D,P,DP,PSO J318.5-22,25.0,21-40,False,1052.0,0.0,719.0,0.0,7.0,1059.0,Caper Emead,False
0197_01,0197,01,Europa,False,C/5/P,C,P,CP,TRAPPIST-1e,36.0,21-40,False,0.0,972.0,0.0,795.0,575.0,1370.0,Astrak Dissper,False
0198_01,0198,01,Earth,False,G/30/P,G,P,GP,PSO J318.5-22,52.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Jeroy Cookson,True
0199_01,0199,01,Earth,True,G/33/S,G,S,GS,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Regana Morrows,False
0200_01,0200,01,Earth,True,G/31/P,G,P,GP,TRAPPIST-1e,15.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,True
0201_01,0201,01,Europa,True,B/3/S,B,S,BS,TRAPPIST-1e,35.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,True
0201_02,0201,02,Europa,True,B/3/S,B,S,BS,TRAPPIST-1e,47.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,True
0202_01,0202,01,Europa,True,B/9/P,B,P,BP,55 Cancri e,45.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,True
0202_02,0202,02,Europa,False,A/2/P,A,P,AP,55 Cancri e,27.0,21-40,False,0.0,2433.0,0.0,878.0,443.0,1321.0,Vegas Embleng,True
0203_01,0203,01,Europa,True,C/8/S,C,S,CS,TRAPPIST-1e,51.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,True
0205_01,0205,01,Earth,False,G/34/S,G,S,GS,TRAPPIST-1e,29.0,21-40,False,0.0,2.0,66.0,0.0,705.0,705.0,Carma Oneiles,False
0206_01,0206,01,Europa,False,C/9/S,C,S,CS,55 Cancri e,27.0,21-40,False,2.0,1720.0,12.0,1125.0,122.0,1249.0,Nuson Brugashed,True
0207_01,0207,01,Earth,True,G/32/P,G,P,GP,PSO J318.5-22,19.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Thony Mcfaddennon,False
0210_01,0210,01,Earth,True,D/6/P,D,P,DP,55 Cancri e,24.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Arraid Inicont,True
0211_01,0211,01,Mars,False,F/44/P,F,P,FP,TRAPPIST-1e,29.0,21-40,False,902.0,1.0,137.0,0.0,0.0,902.0,Pebuts Appie,True
0211_02,0211,02,Mars,True,F/44/P,F,P,FP,TRAPPIST-1e,11.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Corsh Appie,True
0211_03,0211,03,Mars,False,F/44/P,F,P,FP,TRAPPIST-1e,17.0,0-20,False,848.0,0.0,307.0,182.0,0.0,1030.0,Picers Date,False
0212_01,0212,01,Earth,False,E/9/P,E,P,EP,TRAPPIST-1e,13.0,0-20,False,192.0,0.0,0.0,51.0,739.0,982.0,Inen Workmans,False
0212_02,0212,02,Earth,False,F/45/P,F,P,FP,TRAPPIST-1e,35.0,21-40,False,147.0,188.0,0.0,10.0,387.0,544.0,Shally Workmans,False
0213_01,0213,01,Earth,False,F/46/P,F,P,FP,TRAPPIST-1e,21.0,21-40,False,367.0,281.0,0.0,0.0,146.0,513.0,Carita Navages,False
0216_01,0216,01,Earth,False,F/40/S,F,S,FS,55 Cancri e,21.0,21-40,False,0.0,56.0,0.0,0.0,1918.0,1918.0,Searla Garnes,False
0217_01,0217,01,Earth,False,F/47/P,F,P,FP,TRAPPIST-1e,38.0,21-40,False,1517.0,0.0,0.0,27.0,0.0,1544.0,Prilly Shieldson,False
0219_01,0219,01,Earth,True,G/36/P,G,P,GP,TRAPPIST-1e,19.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Nica River,True
0220_01,0220,01,Earth,True,G/37/P,G,P,GP,TRAPPIST-1e,2.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,True
0220_02,0220,02,Earth,False,G/37/P,G,P,GP,TRAPPIST-1e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,True
0220_03,0220,03,Earth,True,G/37/P,G,P,GP,TRAPPIST-1e,13.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,False
0220_04,0220,04,Earth,False,E/10/P,E,P,EP,TRAPPIST-1e,25.0,21-40,False,122.0,84.0,0.0,0.0,0.0,122.0,Dont Wilsoney,False
0220_05,0220,05,Earth,False,F/48/P,F,P,FP,TRAPPIST-1e,16.0,0-20,False,0.0,3.0,0.0,0.0,1099.0,1099.0,Velyne Wilsoney,False
0220_06,0220,06,Earth,False,G/37/P,G,P,GP,55 Cancri e,1.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,False
0220_07,0220,07,Earth,True,G/37/P,G,P,GP,TRAPPIST-1e,15.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,True
0221_01,0221,01,Mars,False,E/13/S,E,S,ES,55 Cancri e,21.0,21-40,False,2237.0,0.0,119.0,0.0,0.0,2237.0,Cowhex Blan,False
0221_02,0221,02,Mars,False,E/13/S,E,S,ES,TRAPPIST-1e,23.0,21-40,False,1215.0,80.0,1.0,2.0,0.0,1217.0,Yogark Reke,False
0221_03,0221,03,Mars,False,E/13/S,E,S,ES,TRAPPIST-1e,33.0,21-40,False,1933.0,12.0,188.0,1.0,0.0,1934.0,Jacks Reke,False
0221_04,0221,04,Mars,True,E/13/S,E,S,ES,TRAPPIST-1e,21.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Eerch Reke,True
0221_05,0221,05,Mars,False,E/13/S,E,S,ES,TRAPPIST-1e,41.0,41-60,False,1230.0,0.0,301.0,43.0,1023.0,2296.0,Panbug Reke,False
0221_06,0221,06,Mars,False,E/13/S,E,S,ES,TRAPPIST-1e,16.0,0-20,False,915.0,0.0,221.0,234.0,0.0,1149.0,Gran Reke,False
0221_07,0221,07,Mars,True,E/13/S,E,S,ES,TRAPPIST-1e,42.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Rohs Reke,False
0222_01,0222,01,Mars,False,F/41/S,F,S,FS,TRAPPIST-1e,20.0,0-20,False,1406.0,0.0,0.0,11.0,0.0,1417.0,Gone Perte,False
0222_02,0222,02,Mars,True,F/41/S,F,S,FS,TRAPPIST-1e,24.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Colf Deva,True
0222_03,0222,03,Mars,True,E/14/S,E,S,ES,TRAPPIST-1e,16.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Grake Perte,True
0223_01,0223,01,Earth,False,G/35/S,G,S,GS,TRAPPIST-1e,21.0,21-40,False,0.0,2.0,665.0,0.0,9.0,9.0,Evan Sykess,False
0224_01,0224,01,Mars,False,F/42/S,F,S,FS,TRAPPIST-1e,32.0,21-40,True,181.0,0.0,5.0,1634.0,0.0,1815.0,Blues Queen,False
0225_01,0225,01,Earth,True,G/38/P,G,P,GP,PSO J318.5-22,58.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Carly Hortis,True
0229_01,0229,01,Earth,False,F/43/S,F,S,FS,TRAPPIST-1e,24.0,21-40,False,4.0,7.0,0.0,713.0,79.0,796.0,Done Sellahaney,False
0231_01,0231,01,Mars,False,F/44/S,F,S,FS,TRAPPIST-1e,30.0,21-40,False,85.0,0.0,1.0,1720.0,0.0,1805.0,Krus Nate,False
0232_01,0232,01,Earth,True,G/36/S,G,S,GS,PSO J318.5-22,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Nica Bakerrison,False
0233_01,0233,01,Mars,False,F/45/S,F,S,FS,TRAPPIST-1e,32.0,21-40,False,56.0,0.0,256.0,1438.0,0.0,1494.0,Teda Wist,False
0234_01,0234,01,Earth,False,F/50/P,F,P,FP,TRAPPIST-1e,43.0,41-60,False,0.0,888.0,0.0,0.0,0.0,0.0,Keitha Josey,False
0237_01,0237,01,Europa,True,B/11/P,B,P,BP,TRAPPIST-1e,42.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Weias Aginge,True
0239_01,0239,01,Mars,False,G/160/P,G,P,GP,TRAPPIST-1e,37.0,21-40,False,637.0,0.0,0.0,92.0,319.0,1048.0,Diedow Resty,False
0240_01,0240,01,Mars,True,F/52/P,F,P,FP,TRAPPIST-1e,35.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Puffes Crie,True
0241_01,0241,01,Europa,False,E/11/P,E,P,EP,55 Cancri e,33.0,21-40,False,0.0,1249.0,0.0,4812.0,1116.0,5928.0,Alas Dischod,False
0242_01,0242,01,Earth,False,F/46/S,F,S,FS,TRAPPIST-1e,18.0,0-20,False,313.0,1.0,691.0,283.0,0.0,596.0,Almone Sté,False
0243_01,0243,01,Earth,True,G/37/S,G,S,GS,TRAPPIST-1e,21.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,False
0244_01,0244,01,Mars,True,G/160/P,G,P,GP,TRAPPIST-1e,43.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Froos Sad,True
0244_02,0244,02,Mars,True,F/47/S,F,S,FS,55 Cancri e,14.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Tous Sad,True
0245_01,0245,01,Europa,False,C/6/P,C,P,CP,55 Cancri e,46.0,41-60,False,0.0,3571.0,0.0,0.0,7.0,7.0,Glueba Repumparte,True
0245_02,0245,02,Europa,False,C/6/P,C,P,CP,TRAPPIST-1e,33.0,21-40,False,0.0,86.0,796.0,584.0,10912.0,11496.0,Anchib Repumparte,False
0246_01,0246,01,Mars,False,D/8/P,D,P,DP,TRAPPIST-1e,21.0,21-40,False,2947.0,0.0,287.0,27.0,0.0,2974.0,Mele Sesa,False
0248_01,0248,01,Europa,False,C/10/S,C,S,CS,TRAPPIST-1e,33.0,21-40,False,0.0,1.0,0.0,8620.0,1063.0,9683.0,Genifi Spanxibus,False
0250_01,0250,01,Earth,True,G/38/S,G,S,GS,PSO J318.5-22,47.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Camily Kramosley,False
0251_01,0251,01,Earth,True,C/11/S,C,S,CS,55 Cancri e,54.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,True
0252_01,0252,01,Earth,False,F/53/P,F,P,FP,TRAPPIST-1e,30.0,21-40,False,335.0,695.0,541.0,0.0,0.0,335.0,Leenny Byerry,False
0253_01,0253,01,Earth,False,G/42/P,G,P,GP,TRAPPIST-1e,29.0,21-40,False,272.0,615.0,0.0,0.0,1.0,273.0,Dawne Cardner,False
0254_01,0254,01,Earth,False,F/54/P,F,P,FP,TRAPPIST-1e,21.0,21-40,False,702.0,172.0,408.0,2.0,6.0,710.0,Race Stenson,True
0255_01,0255,01,Europa,True,A/3/S,A,S,AS,TRAPPIST-1e,24.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,True
0257_01,0257,01,Mars,False,F/49/S,F,S,FS,55 Cancri e,21.0,21-40,False,1664.0,0.0,0.0,0.0,0.0,1664.0,Errohs Berte,False
0257_02,0257,02,Mars,True,F/49/S,F,S,FS,TRAPPIST-1e,60.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Squars Berte,True
0258_01,0258,01,Earth,False,F/50/S,F,S,FS,TRAPPIST-1e,22.0,21-40,False,0.0,0.0,313.0,299.0,92.0,391.0,Feryla Cooperkins,False
0260_01,0260,01,Europa,False,E/16/S,E,S,ES,TRAPPIST-1e,26.0,21-40,False,0.0,4810.0,0.0,981.0,2054.0,3035.0,Segino Inderly,False
0261_01,0261,01,Earth,False,F/56/P,F,P,FP,TRAPPIST-1e,26.0,21-40,False,66.0,29.0,0.0,0.0,803.0,869.0,Dord Bookerson,False
0263_01,0263,01,Earth,True,G/43/P,G,P,GP,TRAPPIST-1e,28.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Maen Merkins,True
0265_01,0265,01,Europa,True,D/8/S,D,S,DS,TRAPPIST-1e,39.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Etair Herpumble,True
0267_01,0267,01,Earth,False,F/51/S,F,S,FS,TRAPPIST-1e,13.0,0-20,False,118.0,0.0,0.0,754.0,1.0,873.0,Lilace Sancockett,False
0269_01,0269,01,Earth,False,F/52/S,F,S,FS,55 Cancri e,47.0,41-60,False,0.0,231.0,592.0,0.0,0.0,0.0,Lerome Polliamposs,True
0270_01,0270,01,Earth,False,F/59/P,F,P,FP,TRAPPIST-1e,63.0,60+,False,0.0,25.0,128.0,0.0,1240.0,1240.0,Cathya Fryersonis,False
0275_01,0275,01,Europa,True,D/9/S,D,S,DS,55 Cancri e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,True
0277_01,0277,01,Earth,False,F/61/P,F,P,FP,55 Cancri e,50.0,41-60,False,44.0,2390.0,0.0,53.0,0.0,97.0,Byront Mcdanield,True
0278_01,0278,01,Earth,False,G/160/P,G,P,GP,TRAPPIST-1e,35.0,21-40,False,0.0,0.0,0.0,888.0,0.0,888.0,Judya Beachez,False
0278_02,0278,02,Earth,False,G/45/P,G,P,GP,TRAPPIST-1e,45.0,41-60,False,0.0,97.0,0.0,14.0,333.0,347.0,Marice Beachez,False
0281_01,0281,01,Earth,False,F/63/P,F,P,FP,TRAPPIST-1e,19.0,0-20,False,0.0,0.0,2078.0,0.0,0.0,0.0,Derine Pierry,True
0282_01,0282,01,Earth,False,F/54/S,F,S,FS,TRAPPIST-1e,21.0,21-40,False,0.0,918.0,0.0,0.0,0.0,0.0,Valex Baketton,True
0283_01,0283,01,Earth,True,G/46/P,G,P,GP,PSO J318.5-22,29.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Jacky Santin,True
0283_02,0283,02,Earth,False,F/64/P,F,P,FP,TRAPPIST-1e,22.0,21-40,False,146.0,654.0,1.0,0.0,2.0,148.0,Roydo Santin,True
0285_01,0285,01,Europa,True,E/16/P,E,P,EP,TRAPPIST-1e,14.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,True
0285_02,0285,02,Europa,True,E/16/P,E,P,EP,55 Cancri e,42.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,True
0286_01,0286,01,Earth,False,F/65/P,F,P,FP,55 Cancri e,57.0,41-60,False,3.0,1281.0,29.0,162.0,13.0,178.0,Carita Jimes,False
0287_01,0287,01,Europa,True,G/160/P,G,P,GP,55 Cancri e,39.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,True
0287_02,0287,02,Europa,False,B/12/P,B,P,BP,TRAPPIST-1e,28.0,21-40,False,0.0,587.0,32.0,6.0,1460.0,1466.0,Alasym Bootty,False
0288_01,0288,01,Earth,False,F/55/S,F,S,FS,55 Cancri e,19.0,0-20,False,0.0,0.0,0.0,0.0,828.0,828.0,Gory Delez,False
0289_01,0289,01,Europa,True,C/12/S,C,S,CS,55 Cancri e,19.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,True
0290_01,0290,01,Europa,False,B/7/S,B,S,BS,55 Cancri e,26.0,21-40,False,0.0,4458.0,0.0,1157.0,262.0,1419.0,Skaton Excialing,True
0290_02,0290,02,Europa,True,B/7/S,B,S,BS,TRAPPIST-1e,17.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Algor Excialing,True
0290_03,0290,03,Europa,False,B/7/S,B,S,BS,TRAPPIST-1e,43.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,True
0290_04,0290,04,Europa,False,B/7/S,B,S,BS,55 Cancri e,9.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Atino Excialing,True
0291_01,0291,01,Europa,False,D/10/S,D,S,DS,TRAPPIST-1e,40.0,21-40,False,0.0,6500.0,88.0,1090.0,0.0,1090.0,Castab Brakeril,True
0294_01,0294,01,Europa,True,B/8/S,B,S,BS,TRAPPIST-1e,50.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Phonons Roforhauge,True
0297_01,0297,01,Earth,False,G/47/P,G,P,GP,TRAPPIST-1e,24.0,21-40,False,90.0,2.0,1324.0,17.0,0.0,107.0,Ernice Gardonadox,True
0298_01,0298,01,Europa,True,A/3/P,A,P,AP,55 Cancri e,57.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,True
0301_01,0301,01,Earth,True,G/160/P,G,P,GP,TRAPPIST-1e,16.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,False
0302_01,0302,01,Earth,False,F/67/P,F,P,FP,TRAPPIST-1e,23.0,21-40,False,0.0,0.0,15.0,0.0,1370.0,1370.0,Lesley Shephendry,False
0303_01,0303,01,Earth,True,G/41/S,G,S,GS,TRAPPIST-1e,23.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,True
0304_01,0304,01,Europa,False,E/18/S,E,S,ES,TRAPPIST-1e,28.0,21-40,False,0.0,422.0,0.0,1851.0,5166.0,7017.0,Betena Ausivetpul,False
0305_01,0305,01,Europa,False,C/7/P,C,P,CP,55 Cancri e,23.0,21-40,False,0.0,584.0,0.0,20.0,2469.0,2489.0,Suhelik Geousker,False
0306_01,0306,01,Earth,False,E/19/S,E,S,ES,TRAPPIST-1e,23.0,21-40,False,368.0,175.0,259.0,1.0,101.0,470.0,Dony Estevesters,False
0307_01,0307,01,Earth,False,F/59/S,F,S,FS,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,1359.0,0.0,0.0,0.0,Natald Hickett,True
0309_01,0309,01,Earth,False,F/60/S,F,S,FS,TRAPPIST-1e,18.0,0-20,False,1194.0,0.0,157.0,6.0,0.0,1200.0,Billya Bowerson,False
0310_01,0310,01,Europa,False,G/160/P,G,P,GP,TRAPPIST-1e,67.0,60+,False,0.0,230.0,0.0,4476.0,241.0,4717.0,Naviton Coudered,False
0313_01,0313,01,Earth,False,F/68/P,F,P,FP,PSO J318.5-22,60.0,41-60,False,7.0,540.0,1.0,0.0,4.0,11.0,Briney Mckinsond,True
0313_02,0313,02,Earth,True,G/50/P,G,P,GP,55 Cancri e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Jona Mckinsond,True
0313_03,0313,03,Earth,False,F/68/P,F,P,FP,55 Cancri e,49.0,41-60,False,331.0,0.0,0.0,318.0,0.0,649.0,Jaimer Mckinsond,True
0313_04,0313,04,Earth,False,G/50/P,G,P,GP,55 Cancri e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,True
0314_01,0314,01,Earth,False,G/51/P,G,P,GP,55 Cancri e,26.0,21-40,False,386.0,0.0,74.0,0.0,1330.0,1716.0,Kell Kochroeders,False
0315_01,0315,01,Earth,True,G/42/S,G,S,GS,PSO J318.5-22,35.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,True
0316_01,0316,01,Europa,False,B/9/S,B,S,BS,TRAPPIST-1e,24.0,21-40,False,0.0,2628.0,0.0,170.0,0.0,170.0,Hallah Sorbitter,True
0316_02,0316,02,Europa,True,B/9/S,B,S,BS,TRAPPIST-1e,20.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Beneba Sorbitter,True
0320_01,0320,01,Earth,False,G/44/S,G,S,GS,TRAPPIST-1e,18.0,0-20,False,0.0,2.0,0.0,0.0,0.0,0.0,Breney Bellarkerd,False
0320_02,0320,02,Earth,False,G/44/S,G,S,GS,TRAPPIST-1e,21.0,21-40,False,0.0,5.0,3.0,0.0,0.0,0.0,Garley Bellarkerd,False
0321_01,0321,01,Earth,False,F/61/S,F,S,FS,TRAPPIST-1e,59.0,41-60,True,1018.0,0.0,209.0,0.0,0.0,1018.0,Quites Bache,False
0322_01,0322,01,Earth,True,G/45/S,G,S,GS,PSO J318.5-22,13.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Annya Blange,False
0324_01,0324,01,Earth,True,G/53/P,G,P,GP,55 Cancri e,43.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,False
0326_01,0326,01,Earth,True,G/47/S,G,S,GS,TRAPPIST-1e,29.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,False
0327_01,0327,01,Earth,False,G/160/P,G,P,GP,TRAPPIST-1e,19.0,0-20,False,17.0,0.0,784.0,0.0,2.0,19.0,Jasony Ocherman,True
0330_01,0330,01,Europa,False,C/14/S,C,S,CS,TRAPPIST-1e,2.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,True
0330_02,0330,02,Europa,False,C/14/S,C,S,CS,TRAPPIST-1e,32.0,21-40,False,247.0,4651.0,0.0,46.0,202.0,495.0,,True
0330_03,0330,03,Europa,False,C/14/S,C,S,CS,TRAPPIST-1e,33.0,21-40,False,443.0,317.0,0.0,148.0,1260.0,1851.0,Hekaton Siveduced,False
0331_01,0331,01,Earth,False,F/72/P,F,P,FP,TRAPPIST-1e,25.0,21-40,False,0.0,0.0,251.0,0.0,552.0,552.0,Lewise Burchard,False
0333_01,0333,01,Mars,True,F/73/P,F,P,FP,55 Cancri e,29.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Phios Melie,True
0334_01,0334,01,Mars,False,F/62/S,F,S,FS,TRAPPIST-1e,29.0,21-40,False,5715.0,2.0,211.0,1476.0,0.0,7191.0,Unfly Mushe,False
0336_01,0336,01,Earth,False,F/74/P,F,P,FP,TRAPPIST-1e,44.0,41-60,False,695.0,1.0,16.0,0.0,0.0,695.0,Maura Cookson,False
0337_01,0337,01,Mars,True,F/63/S,F,S,FS,55 Cancri e,2.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Guanch Perle,True
0337_02,0337,02,Mars,False,F/63/S,F,S,FS,TRAPPIST-1e,19.0,0-20,False,417.0,349.0,634.0,3.0,1057.0,1477.0,Weros Perle,True
0337_03,0337,03,Mars,False,F/63/S,F,S,FS,55 Cancri e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,,True
0338_01,0338,01,Earth,True,G/48/S,G,S,GS,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Ireen Guerson,True
0340_01,0340,01,Europa,True,B/10/S,B,S,BS,55 Cancri e,38.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Pentard Poille,True
0341_01,0341,01,Earth,True,G/57/P,G,P,GP,PSO J318.5-22,5.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,False
0343_01,0343,01,Earth,False,F/76/P,F,P,FP,PSO J318.5-22,31.0,21-40,False,121.0,0.0,0.0,274.0,907.0,1302.0,Meremy Salez,False
0345_01,0345,01,Mars,True,E/21/S,E,S,ES,TRAPPIST-1e,30.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Berios Racke,False
0346_01,0346,01,Earth,True,G/59/P,G,P,GP,55 Cancri e,15.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,True
0347_01,0347,01,Mars,False,F/64/S,F,S,FS,TRAPPIST-1e,27.0,21-40,False,434.0,0.0,1434.0,0.0,0.0,434.0,Cousk Kraie,False
0348_01,0348,01,Mars,False,D/12/P,D,P,DP,TRAPPIST-1e,22.0,21-40,False,142.0,2876.0,202.0,3.0,0.0,145.0,Stray Mane,True
0348_02,0348,02,Mars,False,G/160/P,G,P,GP,TRAPPIST-1e,36.0,21-40,False,520.0,0.0,1865.0,0.0,0.0,520.0,Weet Mane,True
0350_01,0350,01,Earth,True,G/60/P,G,P,GP,PSO J318.5-22,14.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,True
0352_01,0352,01,Mars,False,F/78/P,F,P,FP,TRAPPIST-1e,23.0,21-40,False,2001.0,0.0,2975.0,0.0,0.0,2001.0,Hits Strad,False
0355_01,0355,01,Earth,True,G/160/P,G,P,GP,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Tricky Warrison,True
0356_01,0356,01,Europa,True,B/15/P,B,P,BP,55 Cancri e,36.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy,True
0357_01,0357,01,Earth,False,F/65/S,F,S,FS,TRAPPIST-1e,41.0,41-60,False,0.0,1198.0,0.0,124.0,572.0,696.0,Eduard Mcleaney,False
0358_01,0358,01,Earth,True,G/50/S,G,S,GS,TRAPPIST-1e,50.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Ronna Connon,True
0358_02,0358,02,Earth,True,G/50/S,G,S,GS,PSO J318.5-22,32.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Dandy Connon,True
0359_01,0359,01,Earth,False,F/66/S,F,S,FS,PSO J318.5-22,26.0,21-40,False,148.0,0.0,453.0,0.0,88.0,236.0,Celine Popez,False
0360_01,0360,01,Earth,False,F/67/S,F,S,FS,TRAPPIST-1e,15.0,0-20,False,358.0,212.0,33.0,0.0,112.0,470.0,Elancy Staffersby,False
0361_01,0361,01,Earth,False,F/68/S,F,S,FS,55 Cancri e,33.0,21-40,False,0.0,36.0,0.0,280.0,417.0,697.0,Virgie Headardyer,True
